"passes_p90","long_passes_p90","key_passes_p90","assists_p90","carries_p90","shots_p90","goals_p90","xg_p90","dribbles_p90","pressures_p90","ball_recoveries_p90","interceptions_p90","clearances_p90","blocks_p90","duels_p90","tackles_p90","fouls_p90","dispossessed_p90","miscontrols_p90","ball_receipts_p90","pass_completion_pct","dribble_success_pct","avg_pass_length","mean_x","mean_y","sd_x","sd_y","f3_share","d3_share","klaster","n"
29.437344,21.027832,0.025368,0.0012,12.4058,0.001712,0,0.000144,0.017024,0.126968,4.703416,0.002112,0.036424,0.032184,0.004776,0.003128,0.027656,0.00252,0.01328,10.28864,0.59808,0.336,48.01312,9.51568,40.44608,6.99728,8.40872,0.00032,0.992016,"C1",125
47.8798426501035,9.14962008281574,0.511468944099379,0.0442691511387164,33.7550890269151,0.617625258799172,0.0419409937888199,0.0434710144927536,1.00348447204969,14.9061035196687,4.71584472049689,1.49212836438923,3.17833022774327,2.0583768115942,3.8057950310559,2.2337049689441,1.42246583850932,0.728851966873706,0.711306418219462,37.0958333333333,0.788249482401656,0.615697722567288,21.0530641821946,52.9819875776397,39.7628364389234,23.5825879917184,16.7406832298137,0.155354037267081,0.32445652173913,"C2",966
35.3086252045827,4.87831260229133,1.17777086743044,0.135602291325696,33.5385548281506,2.17346317512275,0.249140752864157,0.238671031096563,2.80183960720131,17.1801063829787,4.47780687397709,0.65549263502455,0.629765957446809,1.58360556464812,4.39151718494272,1.37969558101473,1.58615384615385,2.23290834697218,2.68852864157119,51.7990327332242,0.718443535188216,0.519844517184943,16.9091816693944,74.6817348608838,40.0692144026187,23.8194435351882,21.7304255319149,0.439096563011457,0.0905941080196399,"C3",611
